vehicle_id,timestamp,latitude,longitude,speed,event_type,braking_event,collision_alert,lane_change
2CSH 73,2024-06-24 21:33:59.160809,83.83019967603045,74.5920116111642,80.49,lane_change,0,0,1
556 ZQL,2024-09-12 06:09:32.492707,-69.28833596389401,-148.40289907920734,85.17,braking,1,0,0
0CP 797,2024-01-21 08:42:15.540353,1.849790933871219,-36.07522333829607,0.74,lane_change,0,0,1
MK-7785,2024-02-18 13:10:27.608099,55.796297882504774,116.56810000913208,69.79,collision,0,1,0
761GH,2024-09-01 14:42:06.251127,-58.99886821729437,-21.11531469857269,98.04,collision,0,1,0
763 1BE,2024-02-18 16:37:45.976898,77.75917635584292,-119.10749625094701,53.07,collision,0,1,0
QSQ F85,2024-05-27 11:43:49.346876,-77.2619432997891,-19.84691004805447,114.57,normal,0,0,0
ILX5436,2024-07-07 13:56:09.611112,73.80360883657391,165.55403146860783,6.67,collision,0,1,0
608 AVL,2023-12-22 12:58:59.263821,-40.784840121720286,-162.48749590066382,66.06,collision,0,1,0
X 139434,2024-01-22 00:26:45.048462,-19.256579214151955,-143.9172261425154,63.68,lane_change,0,0,1
9A V5136,2024-08-21 22:18:08.643357,-21.052485115783014,-35.549894306365275,79.22,collision,0,1,0
4LR1457,2024-03-18 09:00:17.441202,23.6580398088862,-130.75113712166404,44.56,lane_change,0,0,1
052 UIS,2024-02-17 16:58:12.360026,-70.7635102622595,141.42206100462556,104.97,lane_change,0,0,1
ZIV-279,2024-08-22 18:12:38.294412,-18.732467884611765,-50.50268242011066,62.36,normal,0,0,0
9B 8296F,2023-11-16 10:18:55.103051,-9.03617633451961,-158.4030134092359,104.26,braking,1,0,0
2NZ 028,2024-07-04 00:11:29.837295,48.59568095494697,-37.560196751442476,5.8,collision,0,1,0
MSW 247,2023-09-21 11:49:33.135581,-27.06119881880752,-130.55923952188914,25.36,braking,1,0,0
VS6 1602,2024-03-19 01:51:09.901529,14.907420730925054,13.926097766993848,28.89,normal,0,0,0
6B Q6958,2024-09-08 04:10:23.451232,-50.56863025538045,-95.71572698505022,62.79,normal,0,0,0
0-58937,2024-01-21 10:37:28.216735,-11.77864372549179,143.24072763550913,16.07,braking,1,0,0
169-YIX,2024-04-26 02:39:40.867473,-89.87564472816076,116.6443664517331,111.57,braking,1,0,0
ABX 556,2023-11-21 21:36:37.478096,-17.94397974399635,-6.180818279990973,78.99,normal,0,0,0
51D 9352,2024-01-02 23:57:51.635154,-62.080735461904425,-30.93553268943259,40.2,collision,0,1,0
4C418,2024-01-14 20:42:53.853369,38.656948998342415,166.3185555621875,99.35,normal,0,0,0
NVM-3980,2023-12-31 15:22:20.317685,-89.41419333445182,-74.61277190925863,115.39,braking,1,0,0
ZWH 865,2024-02-10 16:21:49.760014,87.43947292093105,62.928795765147214,12.51,lane_change,0,0,1
KDC-1094,2024-01-04 17:01:10.935820,-45.104321780903085,177.87012553609702,59.59,normal,0,0,0
7-8310V,2023-12-10 17:59:30.690685,68.2652596352722,165.34254314084967,57.26,braking,1,0,0
COY 292,2023-10-10 21:31:23.427932,46.56016434484792,-30.955612547645558,84.66,braking,1,0,0
154-FOO,2024-08-22 10:42:53.144585,-9.221913103458348,140.87306714072236,14.9,normal,0,0,0
008YNI,2023-10-27 16:34:12.150154,74.76056560121177,-109.74502724583516,30.85,braking,1,0,0
TPL-4459,2023-11-27 04:47:52.182848,-40.71940157909099,78.02091514458147,95.3,normal,0,0,0
6RJ41,2024-03-15 05:14:35.637479,-85.4273062336974,29.53725570036542,3.56,normal,0,0,0
20-Z407,2024-06-20 01:18:08.569909,77.3693122182558,151.58863281428728,43.82,collision,0,1,0
0LY Q85,2024-09-07 11:10:41.824764,-84.71254110729001,164.4517191762597,100.93,normal,0,0,0
ZJB 216,2023-10-06 22:37:30.274153,-44.897293293009966,-50.00471814846833,13.66,braking,1,0,0
002 ZZH,2024-04-30 14:14:57.749871,-37.7182665575931,135.62382432167436,82.54,normal,0,0,0
8244,2024-01-27 08:27:18.211984,-37.174950368371945,-143.23451240083045,69.43,braking,1,0,0
0MYG 57,2024-01-11 04:00:15.568095,-63.01191189880891,-155.94294175611796,16.05,lane_change,0,0,1
MF 26586,2024-02-10 13:05:45.960373,60.351722309020914,162.0735540364662,11.43,normal,0,0,0
358-QDB,2024-04-19 01:59:33.748669,43.78539327790972,-102.0211699933172,61.08,braking,1,0,0
00-CD57,2024-03-02 00:32:03.176446,-14.272364389523986,108.0897297485451,94.81,lane_change,0,0,1
191-TXA,2023-10-29 17:29:20.472394,21.212649766199334,-127.95151073126598,6.63,normal,0,0,0
LIM 994,2023-09-23 08:13:15.157897,28.529254129660984,-68.02175584779584,58.84,braking,1,0,0
668 7GJ,2024-08-11 18:34:28.406255,-41.32758580858716,33.0554645521639,75.05,braking,1,0,0
YLE6384,2024-09-05 05:40:32.248853,-5.614409186463206,124.36300108677108,64.61,lane_change,0,0,1
39MZ761,2024-05-13 16:26:45.234887,37.35730781002782,-63.732719709390494,21.93,braking,1,0,0
M74 1QO,2023-09-24 19:23:25.291490,19.72863671241909,-64.92508650798766,106.54,collision,0,1,0
7LGE051,2024-03-14 20:21:12.551732,-81.26406736150423,11.788931117322534,44.46,normal,0,0,0
Y82 1QZ,2023-10-22 19:25:35.168242,58.16641602859764,-72.48478014245819,74.72,lane_change,0,0,1
2HA E18,2024-05-21 14:04:50.473301,83.72831205654137,-48.37095696958002,26.73,normal,0,0,0
DSX-7312,2024-05-17 06:29:12.992472,-15.71553185597628,-121.65891776688629,79.11,braking,1,0,0
6E 49961,2023-11-11 06:11:34.623412,-25.6328627928456,2.2923791114940286,34.99,collision,0,1,0
8U 45813,2024-06-16 14:20:58.201351,-49.389129153766696,-163.0007415071512,114.35,braking,1,0,0
0R 92579,2024-05-16 11:51:42.210867,87.06030011138563,73.63041719293835,52.54,collision,0,1,0
62F H21,2024-05-12 18:55:01.079661,75.74199855544549,-38.69071591587158,110.19,braking,1,0,0
623 WTM,2023-09-30 08:08:01.158479,34.739981806805176,65.60346201426697,93.67,normal,0,0,0
RBM 794,2024-08-15 03:02:56.781136,54.22164919044806,-98.78487677755643,35.35,lane_change,0,0,1
429C,2024-09-04 12:20:29.353149,63.334208613659854,56.50454633355707,115.18,lane_change,0,0,1
HSP 322,2024-06-24 22:59:48.211468,58.248097903800016,-64.75165087275546,63.99,lane_change,0,0,1
0BAH 09,2023-12-31 07:43:19.604731,70.8401041346174,17.38299012310611,57.1,collision,0,1,0
031-CFS,2024-07-30 15:11:08.749975,-40.90767963949471,76.2500394970861,96.06,lane_change,0,0,1
MIH 458,2023-11-14 06:05:08.178151,-88.42532671610908,-127.84608718517075,44.78,lane_change,0,0,1
BLR 914,2024-01-11 13:06:10.178734,-48.71007741237248,-82.16855755438219,59.2,collision,0,1,0
OLW 596,2024-02-17 23:39:12.802776,53.90432252307451,-97.63181954331,32.51,braking,1,0,0
855 QEC,2023-12-10 13:45:06.014122,3.2712753787991318,-61.989766054114284,55.45,braking,1,0,0
OE8 5062,2023-12-05 07:03:09.197271,-48.984691360257244,31.19781229001555,7.7,braking,1,0,0
88P RS9,2024-08-29 20:15:19.611298,85.77693325408069,-103.14038343804667,36.64,braking,1,0,0
6KU L54,2024-04-24 03:03:43.270826,-14.704929870932418,-118.24805420682495,109.95,braking,1,0,0
S60 7FZ,2023-09-22 14:27:49.559858,-88.88608900781752,-156.3160684090247,13.24,normal,0,0,0
669-DBT,2024-07-15 11:14:31.486056,69.79710021095926,12.22784859286108,25.61,normal,0,0,0
4GJ 242,2024-02-15 13:48:16.157256,-62.47534900723079,-63.23502224578178,110.2,normal,0,0,0
003H8,2023-12-25 19:48:22.575913,-51.120291705280216,-37.776733103901705,20.56,braking,1,0,0
6WC 772,2024-04-25 10:51:13.597436,70.72276179326192,-135.05741737025113,41.25,lane_change,0,0,1
065 AJ9,2024-01-17 04:20:18.771339,-54.967239839969594,170.09955850377526,33.67,lane_change,0,0,1
076-IKZ,2023-10-24 09:09:33.964840,-13.628745335598865,75.0140590850936,77.2,normal,0,0,0
L61-84Z,2024-04-25 18:42:24.715045,-55.86620656920508,-18.30871283778393,111.04,braking,1,0,0
712 3356,2024-08-29 21:53:56.745547,15.205939194295581,101.40374215405939,84.63,collision,0,1,0
711 6NK,2024-08-29 17:05:54.427198,87.7622902084988,77.08133218715568,27.49,braking,1,0,0
293A7,2023-11-26 12:48:56.550559,-67.97240386207662,28.930300231724345,117.31,normal,0,0,0
HDI 045,2024-08-24 02:50:56.596105,-61.133738770995514,-37.17002119602023,63.36,normal,0,0,0
541 YDK,2024-06-21 00:09:23.574613,65.32746201299676,155.19493863144527,48.64,normal,0,0,0
717-YUJ,2024-01-28 14:16:46.477102,30.536945285134692,-126.18326546970349,48.55,lane_change,0,0,1
892 IF6,2023-12-07 19:26:44.602278,64.80040086717221,-158.3630410069276,19.0,braking,1,0,0
916ALW,2023-11-01 07:57:02.020303,-81.02393791460165,-126.85229700360489,115.42,collision,0,1,0
VMQ-7051,2024-02-19 17:20:11.839528,-80.50862367122859,-133.67331753504357,81.23,normal,0,0,0
2-2440K,2023-11-30 09:58:07.933692,70.10768237133937,43.979561935284494,26.65,braking,1,0,0
FF7 I5Z,2023-11-15 03:43:42.872215,13.565879555254668,87.87435313136439,68.1,collision,0,1,0
207-113,2024-01-04 05:26:36.042565,-71.64833083244032,99.11502525012747,115.53,collision,0,1,0
6LJ A79,2024-01-20 11:03:32.137796,24.949186669782748,-97.79058417369185,49.35,collision,0,1,0
R45-KLE,2024-05-10 01:02:22.019324,-23.219721348108607,-67.65165756201891,7.39,normal,0,0,0
423 QQJ,2024-05-31 22:30:52.242251,7.724797210392467,137.8238416251873,34.73,braking,1,0,0
100 CGM,2024-08-23 21:08:53.686378,-8.224650341597012,-170.40268485237453,17.87,braking,1,0,0
V03 9VF,2024-04-04 19:32:22.118650,-43.84138821267635,3.078515253306591,72.3,lane_change,0,0,1
940-QJW,2024-05-23 03:19:26.187929,-26.04523392555221,-35.7909378523847,106.85,collision,0,1,0
3KZ 662,2024-01-06 08:28:23.020207,23.059615798008906,123.51447732772777,113.62,collision,0,1,0
115 YOG,2023-11-03 21:36:40.019289,-28.0608028695438,13.14410953070933,49.39,lane_change,0,0,1
4LLL790,2023-09-15 10:46:45.038167,-34.46886196643541,-44.65288986674889,95.02,lane_change,0,0,1
537-TMA,2024-04-20 08:01:03.132154,-66.08001857187213,-45.79470507415334,93.95,lane_change,0,0,1
2FK8801,2023-12-01 05:36:00.745306,89.2703956429387,-166.41073158923908,49.1,lane_change,0,0,1
136-XJW,2023-10-30 18:18:20.173390,28.581578338790067,-132.01705614104617,78.97,normal,0,0,0
AJC-684,2024-02-04 13:40:46.631788,-32.10825643559851,21.773992380040937,64.57,normal,0,0,0
953 GCA,2023-12-29 02:08:29.060932,85.89174679097931,-44.6983398181095,61.54,lane_change,0,0,1
LFC-7608,2024-08-04 07:36:19.613373,-18.508325956734325,-179.05010310077952,59.49,lane_change,0,0,1
64FZ5,2023-10-05 06:08:51.122696,68.04140778467612,152.8664961847211,73.52,lane_change,0,0,1
IBL4507,2023-10-07 02:28:39.502411,-67.27425837215378,102.10273393071736,99.31,lane_change,0,0,1
49E T37,2023-11-19 02:45:54.288424,13.922228801018946,-131.5610999324966,95.7,lane_change,0,0,1
7JS A03,2024-08-16 15:19:49.257614,62.2924598104139,179.9071380878138,114.74,collision,0,1,0
470 MYA,2024-01-04 18:43:24.159392,-52.38852799091435,7.18608540942796,31.25,normal,0,0,0
KCP 799,2023-10-24 11:37:07.072304,-34.23059564900393,-21.260874835514898,80.03,collision,0,1,0
4HT F54,2024-01-29 12:39:03.303428,-59.81047812212228,129.9526345415013,50.61,braking,1,0,0
AV 7398,2024-02-22 03:46:19.724533,66.14865771590928,124.6003207456015,101.15,lane_change,0,0,1
6B179,2023-10-06 16:31:09.989314,5.869163355817534,106.94216399794414,36.4,collision,0,1,0
I44 1EU,2024-01-26 19:25:22.050604,5.352223265192762,39.59692337277761,6.28,normal,0,0,0
A40-58M,2024-07-17 09:32:24.600540,-65.62419835207447,169.68576777126907,33.57,braking,1,0,0
718-ZYS,2024-04-14 20:56:16.374501,72.61833835797563,24.202980925188513,17.32,collision,0,1,0
BAA-4428,2023-12-28 20:15:27.465142,41.6644896888661,6.043266753931533,71.13,collision,0,1,0
695 WMA,2023-10-20 12:21:27.077531,-66.2529748075963,160.95767948173284,48.58,lane_change,0,0,1
4-K8867,2024-04-02 14:36:57.478577,3.816103157405337,12.961758434728125,117.91,collision,0,1,0
514-WGG,2024-07-20 19:09:57.625565,-64.04363088527603,-110.00464696205509,27.6,collision,0,1,0
085 ZZZ,2024-05-04 03:59:23.299453,67.87986170014605,125.63337230896025,15.44,collision,0,1,0
0BI2852,2024-03-15 10:01:18.026681,-10.497323016206309,75.52719684871357,10.3,normal,0,0,0
MZL 547,2024-05-30 11:11:36.790657,38.35860917482324,119.12349000559072,67.08,braking,1,0,0
L10 2LP,2023-10-14 14:51:12.617998,86.63679708680277,148.4470178156252,80.15,braking,1,0,0
LPR 528,2023-10-21 07:36:29.394304,-9.334445118991141,130.10467148986203,103.27,normal,0,0,0
RGS-022,2024-02-27 21:35:01.305253,-87.67799170229536,102.34323258382926,32.29,collision,0,1,0
9OU I13,2024-02-20 19:09:16.168743,30.83029917549777,-66.52546675172883,0.74,braking,1,0,0
093 CMH,2024-07-26 07:19:09.435228,-85.33743001849129,-86.44897603275929,88.58,lane_change,0,0,1
5XRI331,2024-08-18 14:20:56.501330,-57.278251067674034,25.912439319083802,63.29,braking,1,0,0
193EO,2023-09-21 18:03:21.697257,-61.82839461239024,-83.73827522945098,45.49,braking,1,0,0
1B 4898J,2024-05-25 12:56:10.109367,3.527851784498921,-8.71891034817088,82.5,braking,1,0,0
66P 131,2024-08-09 09:59:25.253510,-39.17706334952277,-100.62192314902826,101.49,normal,0,0,0
929 DI3,2024-07-17 17:34:12.869977,74.07505221955668,119.49976889984754,63.53,normal,0,0,0
246V,2024-09-03 18:54:29.743508,-36.04870440693445,-58.94132820049006,84.79,braking,1,0,0
99JE0,2023-12-22 13:06:53.272980,-54.441239204003764,46.00863389186509,34.89,collision,0,1,0
0WV 128,2023-12-07 09:08:10.675429,77.59748634902397,12.456254471896813,104.95,lane_change,0,0,1
8T 0614B,2023-12-26 19:50:25.770523,32.58492223873277,177.7718217418739,29.33,lane_change,0,0,1
BA-3228,2024-09-05 02:22:42.294647,89.78597282985507,-66.52854797517367,101.56,collision,0,1,0
6WE 883,2024-01-06 13:18:00.483122,-4.741170561207383,-113.4411722130131,58.97,collision,0,1,0
BMZ0257,2024-07-24 18:34:39.201214,44.30302473736995,-66.11339343001167,89.97,normal,0,0,0
LSB 589,2024-04-18 00:59:28.426249,-1.5326096684091084,-119.9345325074004,99.91,braking,1,0,0
52V•203,2024-05-19 00:47:51.814917,-31.322025808359932,-175.93250137346715,98.65,normal,0,0,0
K15 1AX,2024-01-09 04:11:22.695762,0.32389929512808635,165.89980811241412,68.78,braking,1,0,0
2ME 455,2024-03-18 04:10:04.246427,81.25782562894466,-119.47576119838274,34.87,lane_change,0,0,1
F50-78H,2023-09-27 12:06:11.306868,-79.90464955669927,-66.94832354775345,36.37,normal,0,0,0
08-HY78,2023-12-06 00:26:11.917241,30.06627271898526,-19.32007008763469,80.22,lane_change,0,0,1
JEV 9453,2024-06-20 21:51:04.361473,67.52498842519435,0.09394002872443252,75.23,normal,0,0,0
VQQ-150,2023-09-18 18:00:32.143101,0.8671362242426284,-175.71588581465582,106.9,normal,0,0,0
ROT-611,2024-01-28 05:32:17.764295,-85.8924272129317,137.66195479147007,24.61,braking,1,0,0
C17 2VH,2024-07-09 14:59:51.549966,63.8484939426875,20.44490248791405,75.0,braking,1,0,0
TAO-3116,2024-09-09 15:04:54.865398,-52.55675503883,56.40909444719239,30.51,braking,1,0,0
LDI 396,2024-05-23 17:04:02.256366,-73.11066659195575,-123.88815864049445,32.09,braking,1,0,0
QN3 C7U,2023-10-18 09:40:52.256586,-32.680038234349134,-141.09176599583535,6.03,braking,1,0,0
EI3 8504,2023-11-16 09:01:12.660122,-75.68534371457984,107.74150656355795,78.3,braking,1,0,0
8-9896M,2024-08-07 15:32:27.507968,29.175526274310158,55.02827736091422,112.45,collision,0,1,0
XDM-258,2023-12-23 14:11:56.861270,3.3467911930938783,63.09553037433898,56.85,lane_change,0,0,1
MBQ S29,2024-02-10 11:07:39.742865,-3.485625676914026,-22.358497802449563,117.75,lane_change,0,0,1
82-V554,2024-07-20 14:07:09.567620,59.63064928641694,116.91410257006555,3.68,collision,0,1,0
3D 9574A,2024-06-20 00:35:52.549701,24.97005979554453,115.43859206896525,81.49,lane_change,0,0,1
173 SEY,2023-10-20 04:32:31.035095,-19.778515018638217,-71.57738598610129,76.7,normal,0,0,0
TF5 V8U,2023-12-16 14:07:35.381195,33.479616273267666,43.398616781458486,89.18,lane_change,0,0,1
61H RK1,2024-05-26 03:12:07.471610,-34.99080541890654,141.39806507810755,77.56,normal,0,0,0
584 BM9,2024-02-21 03:29:04.245550,-40.45670450446303,136.34303048579716,88.1,collision,0,1,0
3MH 640,2024-03-23 01:59:37.807814,-25.400057391334997,1.570725531337274,13.83,normal,0,0,0
MKA 674,2024-03-13 16:44:02.851558,87.41604623632784,118.62658114751343,95.01,normal,0,0,0
2-11449G,2024-08-22 17:38:24.162725,77.91448170586443,-131.5415911271607,79.71,normal,0,0,0
709-ZEAV,2024-03-17 13:51:19.040022,55.379105865594596,155.95397883678447,54.07,lane_change,0,0,1
3Z 5750R,2023-11-22 00:51:37.270196,-3.8623298763192224,-40.63652149683665,67.82,lane_change,0,0,1
M96-VZP,2023-09-16 20:08:29.716828,28.4246963907607,161.14764801243751,114.7,normal,0,0,0
PMS-954,2024-06-12 05:49:21.296887,-56.84126654029521,-37.34648360838273,108.82,lane_change,0,0,1
5X Z8441,2024-09-13 15:13:21.551884,68.46111603656175,131.02121426992215,26.93,normal,0,0,0
502998,2024-03-15 21:27:36.430670,5.489758655320458,5.759739267522548,71.34,normal,0,0,0
567 AAA,2023-10-17 18:57:39.394614,5.6284763628787005,-27.574356676471496,25.7,normal,0,0,0
OWU 272,2023-11-25 12:41:04.647542,18.684694190810234,83.26215546188376,5.24,lane_change,0,0,1
DHQ 684,2024-01-06 22:34:49.331290,-66.44714318362561,-92.14221081024142,46.04,collision,0,1,0
76-JU35,2024-05-25 15:15:11.120486,89.50004431807875,130.32981212574697,66.05,normal,0,0,0
LUJ 176,2024-01-16 07:20:25.501538,-62.67238713711741,-151.200338063522,73.67,normal,0,0,0
RWE-1265,2023-10-14 11:28:35.870619,18.217414222029973,-15.72608565201267,49.33,normal,0,0,0
545SUX,2023-10-14 00:00:42.501307,61.276414282053594,-148.00069969480006,52.39,braking,1,0,0
00W SP1,2024-04-01 23:27:49.483589,-12.98070737366065,178.19861533315822,80.11,lane_change,0,0,1
620UOW,2024-07-12 19:57:32.803998,18.22391526400898,-11.960942288915703,7.01,collision,0,1,0
340 VNX,2024-06-22 22:42:31.130511,-45.374234989793095,112.15196747209274,53.35,lane_change,0,0,1
129IMM,2023-10-30 15:46:15.578233,73.31069302066456,46.72707963709871,73.39,collision,0,1,0
COC-128,2024-09-02 12:43:49.859073,11.729521597795951,113.2418569072127,79.73,collision,0,1,0
K 049319,2024-01-01 20:38:22.085514,-34.27546692547319,140.03896969873784,34.06,collision,0,1,0
LYS 248,2024-01-04 20:00:42.459216,11.166437424650795,87.49307962903191,52.14,lane_change,0,0,1
872 3SL,2024-08-10 13:43:38.955309,-59.716775953886014,172.66081382991547,100.51,lane_change,0,0,1
1608,2024-06-22 13:42:11.314021,29.420159817058902,41.57072199285338,0.82,braking,1,0,0
232 3XM,2024-03-07 04:08:47.668308,86.89268881000703,-128.4052296270905,51.28,braking,1,0,0
084247,2024-08-09 08:44:44.449309,-2.593178101475189,-169.49831819497203,45.93,lane_change,0,0,1
923820,2024-08-07 06:49:24.282081,18.99658027307879,-133.28986383888338,76.41,lane_change,0,0,1
QSE 4659,2024-05-23 18:12:54.517525,2.0170400384579352,177.635045684509,0.85,normal,0,0,0
HRH 455,2024-05-13 17:19:26.428545,47.757573191919136,90.79912854129583,25.79,collision,0,1,0
8MX 200,2024-01-05 21:55:16.748415,34.39625684001551,75.15330596903493,51.98,lane_change,0,0,1
MAA-3163,2024-03-04 18:48:06.554368,38.31048510871682,133.24016983982688,70.07,normal,0,0,0
10CS9,2024-06-20 21:52:27.620426,32.97873782240745,-165.74741414593086,5.24,normal,0,0,0
701 RWZ,2023-09-28 01:03:52.995132,-55.098907022684564,75.94468818540889,47.87,normal,0,0,0
333 9681,2024-08-11 20:44:02.123249,63.125997746215205,100.66394894923991,21.81,collision,0,1,0
3N 3419Q,2024-02-12 10:59:40.274411,75.71757480154648,32.14806468441927,52.96,lane_change,0,0,1
0-48261,2024-06-02 07:49:17.430792,-89.14027920024786,126.0463644688441,88.48,braking,1,0,0
39-9041K,2024-06-13 10:36:47.150123,-60.906299398062046,15.244804238431954,100.11,collision,0,1,0
039-XHFD,2023-10-05 02:39:37.105093,-29.268955017032226,-62.19522650284023,31.58,lane_change,0,0,1
2-8295C,2024-01-06 02:26:03.837371,80.02536775512564,13.500271646312513,70.14,braking,1,0,0
6IC 033,2024-07-25 00:16:34.669586,-36.399694422575074,-108.05737862972173,36.4,lane_change,0,0,1
27G A94,2024-02-11 23:01:56.781959,-75.74642524534065,52.22390874872147,119.46,collision,0,1,0
MMV 253,2024-05-13 17:56:34.614660,55.01251583899551,86.15918418381392,76.98,collision,0,1,0
483 3973,2024-05-11 12:37:48.955398,0.5506830122147335,-163.40202887672973,84.95,braking,1,0,0
8-J9056,2023-11-14 04:31:27.823153,-68.8062811049245,169.3555191726632,72.27,collision,0,1,0
KFD-5351,2024-08-19 23:10:25.047669,-75.64386053767451,1.006243056567115,44.36,lane_change,0,0,1
ZOX-0064,2024-05-29 20:34:53.213576,15.526754080126537,-122.50508262972079,22.83,normal,0,0,0
39-T373,2023-10-28 00:21:08.135556,-27.29323385725369,37.22908201350336,33.46,normal,0,0,0
901-IAP,2023-11-27 21:43:47.635470,-82.9372253954502,-112.17318790797347,1.2,normal,0,0,0
ES-2847,2024-04-18 11:26:02.125956,-74.77527667851939,-77.380291774878,80.12,collision,0,1,0
ZTV 471,2024-04-05 08:34:25.585702,-28.67215527673322,81.55615382186784,79.53,braking,1,0,0
